time,unprocessed_text,processed_text,uri_post,username,label,score
Sun Aug 13 23:13:55 +0000 2023,@milkshaxc @collegemenfess Soaljya ga nyobain daftar2 msib padal temen2 lainnya udah magang kemana2,milkshaxc collegemenfess soaljya ga nyobain daftar2 msib padal temen2 udah magang kemana2,https://x.com/roexelaa/status/1690864288871923712,roexelaa,NEGATIVE,0.9979094862937927
Sun Aug 13 08:24:21 +0000 2023,rampungen kkn pk magang opo skripsimu syukur-syukur melu msib konversi malah mantengi tiktok &amp; gosip ae,rampungen kkn pk magang opo skripsi syukursyukur melu msib konversi mantengi tiktok amp gosip ae,https://x.com/fanavreta/status/1690640420479586304,fanavreta,NEUTRAL,0.5760583877563477
Sat Aug 12 17:27:54 +0000 2023,@andihiyat Slh bg nunggu kabar msib ditengah gempuran tmn lo uda dpt magang‍‍,andihiyat slh bg nunggu kabar msib tengah gempur tmn lo uda dpt magang,https://x.com/dell00na/status/1690414823430148096,dell00na,NEUTRAL,0.9973219037055969
Sat Aug 12 13:42:11 +0000 2023,@unjsecret UNJ bisa ikut msib. Dlu gw ikut di smt7 udh gada kelas dan kerja jg hybrid jadi enak tp kalau magang lo full offline menurut gw jg jangan. Karena ga semua kerjaan lo bisa dikonversi ke matkul yg ada di prodi lo. Jadi lbh baik cari yg hybrid aja atau yg full online --,unjsecret unj msib dlu gw smt7 udh gada kelas kerja jg hybrid enak tp magang lo full offline gw jg ga kerja lo konversi matkul yg prodi lo lbh cari yg hybrid aja yg full online,https://x.com/ddaddu8/status/1690358018662428674,ddaddu8,NEUTRAL,0.9985124468803406
Sat Aug 12 00:57:04 +0000 2023,Peluncuran EXPORT Startup Matchup 2 2023 oleh Kepala Sekolah Ekspor Dr. Handito Joewono dan Kepala Program Magang dan Studi Independen MSIB Kampus Merdeka Kemendikbudristek Dr Wachyu Hari Haji #BBNaija #SevillaFCValencia #JailerBlockbuster #Caicedo,luncur export startup matchup 2 2023 kepala sekolah ekspor dr handito joewono kepala program magang studi independen msib kampus merdeka kemendikbudristek dr wachyu haji bbnaija sevillafcvalencia jailerblockbuster caicedo,https://x.com/HappylifeApg/status/1690165471696580608,HappylifeApg,NEUTRAL,0.9996703863143921
Fri Aug 11 22:40:03 +0000 2023,di msib udh selangkah lebih dekat bgt sm ojk karna udh nyampe tahap interview Alhamdulillah. tp ternyata rezeki magang msib bukan di situ. pdhl sebenernya abis interview udh mencoba untuk nurunin ekspektasi tp ga memungkiri semingguan nunggu email lg rasanya ga tenang pol kwkw ,msib udh selang bgt sm ojk karna udh nyampe tahap interview alhamdulillah tp rezeki magang msib situ pdhl sebenernya abis interview udh coba nurunin ekspektasi tp ga mungkir minggu nunggu email lg ga tenang pol kwkw,https://x.com/wortelboom97/status/1690130987357995008,wortelboom97,POSITIVE,0.5253363251686096
Fri Aug 11 19:36:58 +0000 2023,aku punya plan pemberkasan msib pun udah w urus kemaren. tp w cape bgt dah dari pihak kampus yg bikin statement ga ngebolehin dan netapin aturan minimal magang smt6 di jurusanku.,plan berkas msib udah w urus kemaren tp w cape bgt dah kampus yg bikin statement ga ngebolehin netapin atur minimal magang smt6 jurus,https://x.com/glitterum/status/1690084912869883904,glitterum,NEUTRAL,0.9995477795600891
Fri Aug 11 15:44:41 +0000 2023,dari msib batch 5 aku pribadi bisa belajar kalau : 1) ngurus berkas emang ga segampang dan seinstan itu jadi emang harus jauh²hari 2) harus beneran teliti kalau mau apply dibaca sampai detail²nya (kaya magang brp lama kualifikasi prodi apa) 3) jangan egois pilih perusahaan https://t.co/FjD5EmsRBp,msib batch 5 pribadi ajar 1 ngurus berkas emang ga gampang instan emang 2 beneran teliti apply baca kaya magang brp kualifikasi prodi 3 egois pilih usaha httpstcofjd5emsrbp,https://x.com/guesswho00o__/status/1690026457547116544,guesswho00o__,NEGATIVE,0.9516890645027161
Fri Aug 11 15:31:02 +0000 2023,pelajaran yang bisa diambil dari msib batch 5 yang ga akan ku ulangi di batch selanjutnya : 1) jangan kumpulin berkas mepet deadline karena yang daftar bukan cuma kamu sendiri tapi banyak 2) jangan semua apply ke magang tapi ke stupen juga 3) semua orang emang mau di...,ajar ambil msib batch 5 ga ku ulang batch 1 kumpulin berkas mepet deadline daftar 2 apply magang stupen 3 orang emang,https://x.com/guesswho00o__/status/1690023024475688960,guesswho00o__,NEUTRAL,0.9986188411712646
Fri Aug 11 11:31:55 +0000 2023,@collegemenfess karna aku magang di lukot kaya menjelajah negeri orang simulasi 4bl jd budak korporat tp sebanding sih sama pengalaman dan ilmu yg didapet. mitraku ga ngajuin mobilisasi trus case nya di mitraku antara div msib dan divisi penempatan ojt kurang ngobrol jd ga singkron,collegemenfess karna magang lukot kaya jelajah negeri orang simulasi 4bl jd budak korporat tp banding sih alam ilmu yg didapet mitra ga ngajuin mobilisasi trus case nya mitra div msib divisi tempat ojt ngobrol jd ga singkron,https://x.com/cutiiepwiie/status/1689962846065692673,cutiiepwiie,NEGATIVE,0.9937081336975098
Fri Aug 11 11:15:54 +0000 2023,every msib gf needs pkkm bf in their life! congrats sayang you deserved!makasih udah mau coba sekali lagi mau bangkit lagi mau drilling bersama aku yg tiba2 roleplay jd hrdmu. new chapter lagi sama-sama magang yahh. met syibuk @satriobudhi_ https://t.co/Ih9hLZTfdy,every msib gf needs pkkm bf in their life congrats sayang you deservedmakasih udah coba bangkit drilling yg tiba2 roleplay jd hrdmu new chapter samasama magang yahh met syibuk satriobudhi httpstcoih9hlztfdy,https://x.com/shelsasuarista/status/1689958818476953600,shelsasuarista,NEUTRAL,0.9918116331100464
Fri Aug 11 03:51:26 +0000 2023,Kmrn pas seleksi magang msib sempet dpt pertanyaan gini. Langsung masuk blacklist w tu company ,kmrn pas seleksi magang msib sempet dpt gin langsung masuk blacklist w tu company,https://x.com/ZeroCarb0n_/status/1689846961883787264,ZeroCarb0n_,NEUTRAL,0.9996377229690552
Thu Aug 10 17:54:49 +0000 2023,magang ter epic sepanjang masa msib batch 4 pupr ntb,magang ter epic msib batch 4 pupr ntb,https://x.com/gitasritia/status/1689696820644167687,gitasritia,NEUTRAL,0.9996217489242554
Thu Aug 10 17:41:58 +0000 2023,@worksfess Ikut msib atau mbkm atau isma nder. Mnrutku sih paling cocok magang msib. Tpii gatau pendaftarannya masih buka apa nggak,worksfess msib mbkm isma nder mnrutku sih cocok magang msib tpii gatau daftar buka nggak,https://x.com/saifah456/status/1689693586206638083,saifah456,POSITIVE,0.8225927352905273
Thu Aug 10 13:33:00 +0000 2023,hari ini sebenarnya aku sedih banget abis ditolak magang msib ditolak bumn gabisa ngumpulin tugas di web kampus. tapi setelah aku buka twt aku seneng banyak yang sayang seventeen seventeen menang carat banyak yang support seventeen,sedih banget abis tolak magang msib tolak bumn gabisa ngumpulin tugas web kampus buka twt neng sayang seventeen seventeen menang carat support seventeen,https://x.com/awayyae/status/1689630929378254849,awayyae,NEGATIVE,0.9997610449790955
Thu Aug 10 08:02:12 +0000 2023,beli device baru buat nnti magang msib plus emg udh butuh dr lama magang msib nya ga keterima,beli device nnti magang msib plus emg udh butuh dr magang msib nya ga terima,https://x.com/cuma_pelarian/status/1689547683684552704,cuma_pelarian,NEUTRAL,0.9996150732040405
Thu Aug 10 07:29:17 +0000 2023,ugm_fess kalian yang anak biologi mikrobiologi agro juga mungkin yang mau ikut MSIB agak kesulitan nyari tempat magang/SI ga sii? kayak jarang banget gitu yang menampung mahasiswa jurusan ini.,ugmfess anak biologi mikrobiologi agro msib sulit nyari magangsi ga sii kayak jarang banget gitu tampung mahasiswa jurus,https://x.com/UGM_FESS/status/1689539400257204224,UGM_FESS,NEGATIVE,0.999663233757019
Thu Aug 10 06:10:13 +0000 2023,Gais mau tanya. Klo magang msib itu biasanya pakai jas almet kampus ga ya?? T. Msib batch 5 magang,gais klo magang msib pakai jas almet kampus ga ya t msib batch 5 magang,https://x.com/sktroberi/status/1689519501489090560,sktroberi,NEUTRAL,0.9994325041770935
Wed Aug 09 18:12:17 +0000 2023,@collegemenfess Msib dong wkwkwk ikut program magang sampe desember ntar trus sekalian perbaikan nilai konversi di matkul lama,collegemenfess msib wkwkwk program magang sampe desember ntar trus baik nilai konversi matkul,https://x.com/syngmong/status/1689338825351553024,syngmong,NEUTRAL,0.9830817580223083
Wed Aug 09 18:12:16 +0000 2023,msib karna ak pgn magang,msib karna ak pgn magang,https://x.com/inibukansab/status/1689338822499131393,inibukansab,NEUTRAL,0.9989836812019348
Wed Aug 09 17:59:24 +0000 2023,@worksfess pengen magang disini gimana caranya yaa selain msib,worksfess ken magang gimana yaa msib,https://x.com/tetapnafasss/status/1689335583771078659,tetapnafasss,NEUTRAL,0.9996336698532104
Wed Aug 09 16:50:51 +0000 2023,Allah tau gue mungkin gak bisa survive sampe selesai di univ itu trs biaya untuk kuliah disitu mahal. Alhamdulillah bisa kuliah di tempat yg skrg UKT nya terjangkau bisa dpt kesempatan magang sampe 2 kali (salah satunya MSIB) kenal sm byk org2 hebat dsb ,allah tau gue gak survive sampe selesai univ trs biaya kuliah situ mahal alhamdulillah kuliah yg skrg ukt nya jangkau dpt sempat magang sampe 2 kali salah satu msib kenal sm byk org2 hebat dsb,https://x.com/winkajaw/status/1689318335215964161,winkajaw,POSITIVE,0.9893719553947449
Wed Aug 09 12:27:01 +0000 2023,Berkat mini task dan final project yang dikerjakan Kak Nindya jadi bisa mengerjakan test dari mitra MSIB karena relate dengan materi yang dipelajarin di bootcamp. Akhirnya Kak Nindya berhasil lolos magang kampus merdeka sebagai product marketing https://t.co/O6ExpIBqLN,berkat mini task final project kak nindya test mitra msib relate materi dipelajarin bootcamp kak nindya hasil lolos magang kampus merdeka product marketing httpstcoo6expibqln,https://x.com/myskill_id/status/1689251937148096512,myskill_id,NEUTRAL,0.9993756413459778
Wed Aug 09 12:22:09 +0000 2023,@collegemenfess Magang MSIB sm mulai ngajukan judul,collegemenfess magang msib sm ngajukan judul,https://x.com/gyulwooran/status/1689250714919501824,gyulwooran,NEUTRAL,0.9996875524520874
Wed Aug 09 10:44:00 +0000 2023,[LEPAS SAMBUT MAHASISWA PNUP MSIB] Program Magang dan Studi Independen Bersertifikat (MSIB) merupakan program persiapan karier yang komprehensif dan memberikan kesempatan bagi Mahasiswa untuk belajar di luar program studi dengan jaminan konversi SKS yang diakui perguruan tinggi. https://t.co/xuyeh23wEE,lepas sambut mahasiswa pnup msib program magang studi independen sertifikat msib program siap karier komprehensif sempat mahasiswa ajar program studi jamin konversi sks aku guru httpstcoxuyeh23wee,https://x.com/OfficialPnup/status/1689226012083769344,OfficialPnup,NEUTRAL,0.9994081258773804
Wed Aug 09 06:34:25 +0000 2023,Ga ada yang tau kan tiba-tiba Allah ngasih gue magang di perusahaan yang ada di prudential tower ‍️ bener-bener ga ketebak. Berharap lolos msib tp ini lolos di perusahaan baru bara kantornya di sudirman Alhamdulillah. SMT 7 please be nice pak Agung mohon bimbingannya pak ,ga tau tibatiba allah ngasih gue magang usaha prudential tower benerbener ga tebak harap lolos msib tp lolos usaha bara kantor sudirman alhamdulillah smt 7 please be nice agung mohon bimbing,https://x.com/greenvtae/status/1689163201559314432,greenvtae,POSITIVE,0.970313310623169
Wed Aug 09 04:53:56 +0000 2023,Mau nanya stupen bisa dijadiin magang wajib buat kampus ga ya #msib #stupen #studiindependen,nanya stupen dijadiin magang wajib kampus ga ya msib stupen studiindependen,https://x.com/arkichieve/status/1689137914461163520,arkichieve,NEUTRAL,0.9996738433837891
Wed Aug 09 04:40:44 +0000 2023,@collegemenfess kkn msib/magang nyicil skripsi,collegemenfess kkn msibmagang nyicil skripsi,https://x.com/giitey/status/1689134594136915968,giitey,NEUTRAL,0.9992178678512573
Wed Aug 09 03:44:41 +0000 2023,@collegemenfess Sekarang aku lagi magang entar bulan november awal masuk kampus lagi karena ada mata kuliah. Tp selain itu aku juga ambil kampus merdeka MSIB ini kemarin keterima.,collegemenfess magang entar november masuk kampus mata kuliah tp ambil kampus merdeka msib kemarin terima,https://x.com/Ialauv/status/1689120490038951936,Ialauv,NEUTRAL,0.999671459197998
Wed Aug 09 03:30:18 +0000 2023,Selamat dan Sukses Mahasiswa UMPAR Lolos Seleksi Program Magang dan Studi Independen Bersertifikat (MSIB) Bacth 5. #umpar #umparepare #universitasmuhammadiyahparepare #msibbacth5 #kemdikbudristek #ayokuliahdiumpar #pmbumpar #pmb #pmbumpar2023 https://t.co/7V6xD0GQBK,selamat sukses mahasiswa umpar lolos seleksi program magang studi independen sertifikat msib bacth 5 umpar umparepare universitasmuhammadiyahparepare msibbacth5 kemdikbudristek ayokuliahdiumpar pmbumpar pmb pmbumpar2023 httpstco7v6xd0gqbk,https://x.com/umpar_official/status/1689116868442050560,umpar_official,NEUTRAL,0.9987333416938782
Wed Aug 09 03:19:13 +0000 2023,MSIB IV-INSPIRING: Terima Kasih Mentor Mentee dan Mitra DJTR Jakarta - Selama lima bulan dari Februari s.d. Juni 2023 sebanyak 315 mahasiswa dari 34 perguruan tinggi melaksanakan Program Magang dan Studi Independen Bersertifikat (MSIB) #DitjenTataRuang https://t.co/RNShP4yDrR,msib ivinspiring terima kasih mentor mentee mitra djtr jakarta februari sd juni 2023 315 mahasiswa 34 guru laksana program magang studi independen sertifikat msib ditjentataruang httpstcornshp4ydrr,https://x.com/AtrbpnLebong/status/1689114079724752896,AtrbpnLebong,NEUTRAL,0.9996672868728638
Wed Aug 09 00:18:22 +0000 2023,@bagasilhami16 ono arek sg bien tak takoni ate magang ng inka moro msib keterimo padahal aku yo daftar tapi ganok panggilan blas apakah kebetulan? ,bagasilhami16 ono arek sg bien takoni ate magang ng inka moro msib keterimo yo daftar ganok panggil blas,https://x.com/biazn_/status/1689068566082097152,biazn_,NEUTRAL,0.9966045618057251
Wed Aug 09 00:14:48 +0000 2023,@collegemenfess sorry oot yg pernah magang msib sp ya? mau nanya2 plis,collegemenfess sorry oot yg magang msib sp ya nanya2 plis,https://x.com/cwxlea/status/1689067671374135297,cwxlea,NEUTRAL,0.9996552467346191
Tue Aug 08 14:07:33 +0000 2023,@bubblesbear_ haloo maaf baru liat iya aku mundur dari magang kemenkeu ambil msib,bubblesbear haloo maaf liat iya mundur magang kemenkeu ambil msib,https://x.com/coookieloaf/status/1688914849303339008,coookieloaf,NEUTRAL,0.9996885061264038
Tue Aug 08 14:06:12 +0000 2023,kirain udah ga bakal dapet notif email magang kemenkeu lagi soalnya kemaren udah nolak pilihan 1 eh ternyata lolos di pilihan 2 but once again so sorry magang kemenkeu. see u in another chance yaaa sekarang msib dulu https://t.co/8PurpPwrpN,kirain udah ga dapet notif email magang kemenkeu kemaren udah nolak pilih 1 eh lolos pilih 2 but once again so sorry magang kemenkeu see u in another chance yaaa msib httpstco8purppwrpn,https://x.com/coookieloaf/status/1688914509879226368,coookieloaf,NEGATIVE,0.9964499473571777
Tue Aug 08 13:02:45 +0000 2023,@worksfess Wah kmrn sempet dapet email interview magang msib di n3stl3 tapi udh keburu accept bangkit ya sudahlah ,worksfess kmrn sempet dapet email interview magang msib n3stl3 udh keburu accept bangkit ya,https://x.com/catb0ost/status/1688898543132811264,catb0ost,NEUTRAL,0.9986612796783447
Tue Aug 08 09:57:54 +0000 2023,Halo. Ada yang pernah ikut magang di Blibli MSIB Batch 4 kah? Mau tanya-tanya Tags MSIB Batch 4 Blibli https://t.co/4wHejh2K1f,halo magang blibli msib batch 4 kah tanyatanya tags msib batch 4 blibli httpstco4whejh2k1f,https://x.com/Hahaha92833478/status/1688852024157499393,Hahaha92833478,NEUTRAL,0.99953293800354
Tue Aug 08 08:37:13 +0000 2023,MSIB IV-INSPIRING: Terima Kasih Mentor Mentee dan Mitra DJTR Jakarta - Selama lima bulan dari Februari s.d. Juni 2023 sebanyak 315 mahasiswa dari 34 perguruan tinggi melaksanakan Program Magang dan Studi Independen Bersertifikat (MSIB) Batch IV https://t.co/tUN8R3tx4c,msib ivinspiring terima kasih mentor mentee mitra djtr jakarta februari sd juni 2023 315 mahasiswa 34 guru laksana program magang studi independen sertifikat msib batch iv httpstcotun8r3tx4c,https://x.com/KantahKabBT/status/1688831718600691712,KantahKabBT,NEUTRAL,0.9996947050094604
Tue Aug 08 08:15:27 +0000 2023,@airlanggafess bisa tapi apa sanggup anda ikut magang msib sambil skripsian ?. Pihak prodi kayaknya juga ngga ngebolehin mahasiswa akhir banget buat daftar tapi ya tergantung prodimu juga sih ,airlanggafess sanggup magang msib skripsi prodi kayak ngga ngebolehin mahasiswa banget daftar ya gantung prodimu sih,https://x.com/Raisilhamjpg/status/1688826243473633280,Raisilhamjpg,NEGATIVE,0.9930800795555115
Tue Aug 08 06:15:37 +0000 2023,#Repost @ditjentataruang MSIB IV-INSPIRING: Terima Kasih Mentor Mentee dan Mitra DJTRJakarta - Selama lima bulan dari Februari s.d. Juni 2023 sebanyak 315 mahasiswa dari 34 perguruan tinggi melaksanakan Program Magang dan Studi Independen Bersertifikat (MSIB) Batch IV https://t.co/FDKXoVzC7X,repost ditjentataruang msib ivinspiring terima kasih mentor mentee mitra djtrjakarta februari sd juni 2023 315 mahasiswa 34 guru laksana program magang studi independen sertifikat msib batch iv httpstcofdkxovzc7x,https://x.com/kantahkabgowa/status/1688796086373351424,kantahkabgowa,NEUTRAL,0.9996850490570068
Tue Aug 08 05:07:23 +0000 2023,@howdyhoshy ih msib yg magang juga gini tau pi :&lt;&lt;,howdyhoshy ih msib yg magang gin tau pi ltlt,https://x.com/avocadoeseokmin/status/1688778913080868864,avocadoeseokmin,NEUTRAL,0.9996330738067627
Tue Aug 08 04:51:03 +0000 2023,bye msib welcome magang prodi,bye msib welcome magang prodi,https://x.com/leemoniloveyou/status/1688774801563983873,leemoniloveyou,NEUTRAL,0.9992715716362
Tue Aug 08 02:46:32 +0000 2023,work! temen2ku pada keterima msib sdgkn aku engga ngerasa jd manusia gagal :( doain ya smoga aku bs nyelesaiin skripsi di smt 7 ini:( niatnya mau cari magang mandiri buat nambahin cv sambil skripsian. caranya gmn ya? hrs minta surat dari kampus ga? makasih semua,work temen2ku terima msib sdgkn engga ngerasa jd manusia gagal doain ya smoga bs nyelesaiin skripsi smt 7 niat cari magang mandiri nambahin cv skripsi gmn ya hrs surat kampus ga makasih,https://x.com/worksfess/status/1688743467537805313,worksfess,NEGATIVE,0.9891707301139832
Mon Aug 07 19:12:45 +0000 2023,infooo yang keterima msib magang di scm minta info terbaruu dong. start nya kapan yaa beneran sesuai tgl 14 atau gimana yaa. tags: scm surya citra media emtek msib batch 5,infooo terima msib magang scm info terbaruu start nya yaa beneran sesuai tgl 14 gimana yaa tags scm surya citra media emtek msib batch 5,https://x.com/safiraxl/status/1688629267129847808,safiraxl,NEUTRAL,0.9996978044509888
Mon Aug 07 17:12:00 +0000 2023,suatu ketika gue lagi menjelaskan ke bokap prasyarat gue kalo mau ikut mbkm harus sesuai sama dosbing + PA + bbrp prasyarat lain dan udah nanya-nanya ke kating ternyata emang banyak yang ikut magang msib cuma gak sebanyak jurusan kakak gue yang soshum kali ya,gue bokap prasyarat gue kalo mbkm sesuai dosbing pa bbrp prasyarat udah nanyananya kating emang magang msib gak jurus kakak gue soshum kali ya,https://x.com/6O12nextdoor/status/1688598882748706816,6O12nextdoor,NEGATIVE,0.9998371601104736
Mon Aug 07 16:39:49 +0000 2023,good bye msib rn i have to choose magang mandiri sambil skripsian ,good bye msib rn i have to choose magang mandiri skripsi,https://x.com/ashlasyh/status/1688590781748285440,ashlasyh,NEUTRAL,0.9996664524078369
Mon Aug 07 13:00:46 +0000 2023,@bubblesbear_ @coookieloaf Kak plis aku mau magang mandiri yang di konversi kmna nyarinya huhu msib nt,bubblesbear coookieloaf kak plis magang mandiri konversi kmna nyarinya huhu msib nt,https://x.com/luckiesher/status/1688535654261784576,luckiesher,NEUTRAL,0.9976829290390015
Mon Aug 07 12:54:37 +0000 2023,@coookieloaf boleh nanya sesuatu kah? apa kmu mundur dari magang kemenkeu dan pilih ambil di msib?,coookieloaf nanya kah kmu mundur magang kemenkeu pilih ambil msib,https://x.com/bubblesbear_/status/1688534108803375104,bubblesbear_,NEGATIVE,0.9994716048240662
Thu Dec 29 02:08:22 +0000 2022,PT INKA (Persero) mendapatkan 2 penghargaan dari Ditjen Diktiristek yakni mitra dengan inovasi bidang kendaraan listrik terbaik untuk mendukung ekonomi hijau Indonesia (Bus Listrik Merah Putih) dan mitra terfavorit kategori Program Magang dan Studi Independen Bersertifikat (MSIB) https://t.co/DpIGBqoQLo,pt inka persero 2 harga ditjen diktiristek mitra inovasi bidang kendara listrik baik dukung ekonomi hijau indonesia bus listrik merah putih mitra favorit kategori program magang studi independen sertifikat msib httpstcodpigbqoqlo,https://x.com/BUMNCirebonBeda/status/1608283755155951616,BUMNCirebonBeda,NEUTRAL,0.9966121315956116
Thu Dec 29 01:33:00 +0000 2022,@couldyytan @collegemenfess -Kampus mengajar ngajar di sd smp akreditasi rendah -IISMA pertukaran mahasiswa ke LN - Pertukaran Mahasiswa Merdeka pertukaran mahasiswa ke univ beda pulau - MSIB magang Itu semua dilakuin 1 smt dan bisa konversi max 20sks. Cek sini lengkap kak https://t.co/vejbaEiCsX,couldyytan collegemenfess kampus ajar ngajar sd smp akreditasi rendah iisma tukar mahasiswa ln tukar mahasiswa merdeka tukar mahasiswa univ beda pulau msib magang dilakuin 1 smt konversi max 20sks cek lengkap kak httpstcovejbaeicsx,https://x.com/aldialfiansyh/status/1608274854670893056,aldialfiansyh,NEUTRAL,0.9996838569641113
Thu Dec 29 01:00:27 +0000 2022,Magang dan Studi Independen Bersertifikat (MSIB) masih buka pendaftaran! Grab it fast #TemanMamin #manajemenkereneexcellence https://t.co/DWTaXDTVc7,magang studi independen sertifikat msib buka daftar grab it fast temanmamin manajemenkereneexcellence httpstcodwtaxdtvc7,https://x.com/manajemen_feubb/status/1608266663241355266,manajemen_feubb,NEUTRAL,0.9996299743652344
Wed Dec 28 23:24:12 +0000 2022,dan sebagai mitra terfavorit kategori Program Magang dan Studi Independen Bersertifikat (MSIB). Momentum KTT G20 kemarin merupakan ajang pembuktian kolaborasi kami mendapat apresiasi yang luar biasa ini. Bulan lalu kami mendapat apresiasi dari Bapak Menteri BUMN Erick Thohir ,mitra favorit kategori program magang studi independen sertifikat msib momentum ktt g20 kemarin ajang bukti kolaborasi apresiasi apresiasi menteri bumn erick thohir,https://x.com/Bumn_Crbn_Sigap/status/1608242439877431296,Bumn_Crbn_Sigap,NEUTRAL,0.9992684721946716
Wed Dec 28 17:19:25 +0000 2022,Buat yang mau MBKM atau MSIB riset dulu mitranya dengan bener ya... Jangan sampe menyesal di kemudian hari. Buat yang mau ngambil Studi Independen liat-liat juga mitranya peduli kaga sama lu?Kalo kaga mending ambil magang aja atau pilih mitra lain.,mbkm msib riset mitra bener ya sampe sesal ngambil studi independen liatliat mitra peduli kaga lukalo kaga mending ambil magang aja pilih mitra,https://x.com/crash_nuts/status/1608150642434117634,crash_nuts,NEGATIVE,0.999700665473938
Wed Dec 28 16:24:12 +0000 2022,Riset dan Teknologi (Ditjen Diktiristek) yakni sebagai mitra dengan inovasi bidang kendaraan listrik terbaik untuk mendukung ekonomi hijau Indonesia (Bus Listrik Merah Putih) dan sebagai mitra terfavorit kategori Program Magang dan Studi Independen Bersertifikat (MSIB).+ https://t.co/KMCV3XNah1,riset teknologi ditjen diktiristek mitra inovasi bidang kendara listrik baik dukung ekonomi hijau indonesia bus listrik merah putih mitra favorit kategori program magang studi independen sertifikat msib httpstcokmcv3xnah1,https://x.com/BUMNMedanSigap/status/1608136747246055425,BUMNMedanSigap,NEUTRAL,0.998910665512085
Wed Dec 28 15:16:14 +0000 2022,sebagai mitra terfavorit kategori Program Magang dan Studi Independen Bersertifikat (MSIB). Momentum KTT G20 kemarin merupakan ajang pembuktian kolaborasi kami mendapat apresiasi yang luar biasa ini. Bulan lalu kami mendapat apresiasi dari Bapak Menteri BUMN Erick Thohir ,mitra favorit kategori program magang studi independen sertifikat msib momentum ktt g20 kemarin ajang bukti kolaborasi apresiasi apresiasi menteri bumn erick thohir,https://x.com/BJKT3Terpercaya/status/1608119642291326978,BJKT3Terpercaya,NEUTRAL,0.9992684721946716
Wed Dec 28 13:57:53 +0000 2022,Gw ngasih info tentang magang gw masih baik nyariin info biar kita sama-sama bisa daftar msib. Malah ga dihargain samsek terima kasih kek apa kek malah disanggah mulu anjg,gw ngasih info magang gw nyariin info biar samasama daftar msib ga dihargain samsek terima kasih kek kek sanggah mulu anjg,https://x.com/chisyung/status/1608099922490064897,chisyung,NEUTRAL,0.9993902444839478
Wed Dec 28 13:52:16 +0000 2022,dan sebagai mitra terfavorit kategori Program Magang dan Studi Independen Bersertifikat (MSIB). Momentum KTT G20 kemarin merupakan ajang pembuktian kolaborasi kami mendapat apresiasi yang luar biasa ini.,mitra favorit kategori program magang studi independen sertifikat msib momentum ktt g20 kemarin ajang bukti kolaborasi apresiasi,https://x.com/BUMN_Bjm_Hebat/status/1608098508141387776,BUMN_Bjm_Hebat,NEUTRAL,0.9995230436325073
Wed Dec 28 11:17:32 +0000 2022,yakni sebagai mitra dengan inovasi bidang kendaraan listrik terbaik untuk mendukung ekonomi hijau Indonesia (Bus Listrik Merah Putih) dan sebagai mitra terfavorit kategori Program Magang dan Studi Independen Bersertifikat (MSIB). - https://t.co/hXlRuNg1uC,mitra inovasi bidang kendara listrik baik dukung ekonomi hijau indonesia bus listrik merah putih mitra favorit kategori program magang studi independen sertifikat msib httpstcohxlrung1uc,https://x.com/LrtInkaTegas/status/1608059572073410564,LrtInkaTegas,NEUTRAL,0.9983976483345032
Wed Dec 28 10:51:57 +0000 2022,untuk mendukung ekonomi hijau Indonesia (Bus Listrik Merah Putih) dan sebagai mitra terfavorit kategori Program Magang dan Studi Independen Bersertifikat (MSIB). Momentum KTT G20 kemarin merupakan ajang pembuktian kolaborasi kami mendapat apresiasi yang luar biasa ini.,dukung ekonomi hijau indonesia bus listrik merah putih mitra favorit kategori program magang studi independen sertifikat msib momentum ktt g20 kemarin ajang bukti kolaborasi apresiasi,https://x.com/bumnplgsigap/status/1608053130448764929,bumnplgsigap,NEUTRAL,0.9950745701789856
Wed Dec 28 10:13:32 +0000 2022,(Bus Listrik Merah Putih) dan sebagai mitra terfavorit kategori Program Magang dan Studi Independen Bersertifikat (MSIB). Momentum KTT G20 kemarin merupakan ajang pembuktian kolaborasi kami mendapat apresiasi yang luar biasa ini.,bus listrik merah putih mitra favorit kategori program magang studi independen sertifikat msib momentum ktt g20 kemarin ajang bukti kolaborasi apresiasi,https://x.com/BUMNJogjaSigap/status/1608043464989757441,BUMNJogjaSigap,NEUTRAL,0.9994798302650452
Wed Dec 28 10:11:39 +0000 2022,untuk mendukung ekonomi hijau Indonesia (Bus Listrik Merah Putih) dan sebagai mitra terfavorit kategori Program Magang dan Studi Independen Bersertifikat (MSIB). Momentum KTT G20 kemarin merupakan ajang pembuktian kolaborasi kami mendapat apresiasi yang luar biasa ini. https://t.co/gH6gwqMNbU,dukung ekonomi hijau indonesia bus listrik merah putih mitra favorit kategori program magang studi independen sertifikat msib momentum ktt g20 kemarin ajang bukti kolaborasi apresiasi httpstcogh6gwqmnbu,https://x.com/ppcwinkamadiun/status/1608042991238930432,ppcwinkamadiun,NEUTRAL,0.9983843564987183
